Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_median,Temperature_slope,Temperature_kurtosis,Temperature_skew,Vibration_mean,Vibration_std,Vibration_min,Vibration_max,Vibration_median,Vibration_slope,Vibration_kurtosis,Vibration_skew,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_median,Pressure_slope,Pressure_kurtosis,Pressure_skew,RunTimeHours_mean,RunTimeHours_std,RunTimeHours_min,RunTimeHours_max,RunTimeHours_median,RunTimeHours_slope,RunTimeHours_kurtosis,RunTimeHours_skew,Vibration_rms,Vibration_spec_energy,Timestamp,MachineID,Temperature_last,Vibration_last,Pressure_last,RunTimeHours_last,MaintenanceRequired,time_to_failure_hours,will_fail_within_2h
76.930822482068,0.0,76.930822482068,76.930822482068,76.930822482068,0.0,0.0,0.0,0.5157746318045507,0.0,0.5157746318045507,0.5157746318045507,0.5157746318045507,0.0,0.0,0.0,5.388310635778061,0.0,5.388310635778061,5.388310635778061,5.388310635778061,0.0,0.0,0.0,2228.0,0.0,2228.0,2228.0,2228.0,0.0,0.0,0.0,0.5157746318045507,0.0,2025-01-01 00:00:00,1,76.930822482068,0.5157746318045507,5.388310635778061,2228,0,0.001388888888888889,1
80.39253947763936,4.895607124234483,76.930822482068,83.85425647321074,80.39253947763936,6.9234339911427405,-2.0,6.080564169096952e-15,0.43995870314735,0.10721991455092425,0.3641427744901493,0.5157746318045507,0.43995870314735,-0.1516318573144015,-2.0,0.0,5.573993130178872,0.26259470187689204,5.388310635778061,5.759675624579682,5.573993130178872,0.3713649888016198,-2.0,-7.112899599799558e-15,2909.5,963.7865427572643,2228.0,3591.0,2909.5,1362.9999999999995,-2.0,0.0,0.4464434068426275,0.0,2025-01-01 00:00:01,1,83.85425647321074,0.3641427744901493,5.759675624579682,3591,0,0.0011111111111111111,1
80.25215044121457,3.470246648593233,76.930822482068,83.85425647321074,79.97137236836495,1.5202749431484703,-1.4999999999999976,0.14766830880843237,0.42547431535685837,0.07985892252685219,0.3641427744901493,0.5157746318045507,0.3965055397758751,-0.059634546014337764,-1.4999999999999991,0.5787217931899699,5.495827509821482,0.2297990020528231,5.3394962691067045,5.759675624579682,5.388310635778061,-0.024407183335678557,-1.4999999999999956,0.6713807312824562,3440.3333333333335,1144.462464798795,2228.0,4502.0,3591.0,1136.9999999999998,-1.5000000000000002,-0.2376619390779776,0.43044166236532055,0.0,2025-01-01 00:00:02,1,79.97137236836495,0.3965055397758751,5.3394962691067045,4502,0,0.0008333333333333334,1
79.99940387232832,2.878181922739327,76.930822482068,83.85425647321074,79.60626826701727,0.30481409459589176,-0.9934866734143597,0.4512446817611588,0.43091697414448366,0.06610689684251746,0.3641427744901493,0.5157746318045507,0.42187524514161734,-0.017322627860584836,-1.2963638705572933,0.368941961034379,5.723900447145255,0.49322825668002995,5.3394962691067045,6.40811925911657,5.573993130178872,0.26392465145425426,-1.0948548082226874,0.7242203599359514,2861.5,1487.7460580802538,1125.0,4502.0,2909.5,-239.7999999999998,-1.4777329299763788,-0.08034003067240648,0.4347033815873165,0.0012736052727342964,2025-01-01 00:00:03,1,79.24116416566959,0.4472449505073595,6.40811925911657,1125,0,0.0005555555555555556,1
78.94256222040218,3.4347517772784486,74.71519561269761,83.85425647321074,79.24116416566959,-0.9044346046281913,-0.9368892845227088,0.24777847815742268,0.4297976472104782,0.05730493714800134,0.3641427744901493,0.5157746318045507,0.4253203394744562,-0.009780640864297953,-0.8397747874777703,0.4765749880096658,5.4413775308463475,0.7625952898234513,4.311285865650717,6.40811925911657,5.388310635778061,-0.15056059057178042,-0.676278922799638,-0.3206083038959313,2731.4,1320.8600607180156,1125.0,4502.0,2228.0,-250.0000000000005,-1.2371360990542983,0.21494921468098344,0.43284304569311466,0.000684276012866424,2025-01-01 00:00:04,1,74.71519561269761,0.4253203394744562,4.311285865650717,2211,0,0.0002777777777777778,1
81.24009119692668,6.411696515356333,74.71519561269761,92.72773607954925,79.60626826701727,1.4524907772334772,-0.21124929762944467,0.9691699371599052,0.4386951048289632,0.055696258129837896,0.3641427744901493,0.5157746318045507,0.43628264499090785,0.0020374546076741126,-1.171530598795651,0.0694467653589911,5.647740376542463,0.8489729120245982,4.311285865650717,6.679554605023046,5.573993130178872,0.090847815984225,-0.8417264836796718,-0.32018543641126856,2437.0,1384.111700694709,965.0,4502.0,2219.5,-395.19999999999976,-1.1938920344975017,0.4026973156421627,0.44163158398784874,0.0006028449792227355,2025-01-01 00:00:05,1,92.72773607954925,0.4831823929213885,6.679554605023046,965,1,0.0011111111111111111,1
80.12888759244767,6.549933154247496,73.46166596557359,92.72773607954925,79.24116416566959,0.07440403241165666,-0.007263966120800269,1.0013673710971933,0.44646433116223966,0.0548414726228701,0.3641427744901493,0.5157746318045507,0.4472449505073595,0.0071003288797535855,-1.2379231448706858,-0.2273047875956967,5.669741519270798,0.777185642620693,4.311285865650717,6.679554605023046,5.759675624579682,0.07328074203639175,-0.4625009793935204,-0.43329237101824475,2651.4285714285716,1385.0372867595606,965.0,4502.0,2228.0,-86.17857142857136,-1.476437051489462,0.05300992212021292,0.4493421088845482,0.0006460500303740632,2025-01-01 00:00:06,1,73.46166596557359,0.4930796891618982,5.801748375640803,3938,0,0.0008333333333333334,1
78.62983824541107,7.3993251319902,68.13649281615483,92.72773607954925,78.08599332386879,-0.9497635430833045,-0.09526876571502729,0.5989680532846106,0.425027902219123,0.07908284076418515,0.2749728996173064,0.5157746318045507,0.43628264499090785,-0.009557400042242021,-0.40228235588725303,-0.7279613754766985,5.638734378947122,0.7248591915117382,4.311285865650717,6.679554605023046,5.590680010630538,0.028182401141810656,-0.25348156904440167,-0.3219091355175519,2454.25,1398.3263209995011,965.0,4502.0,2219.5,-188.90476190476198,-1.472234787387935,0.28012525856673065,0.4314174908429249,0.0015063772335130283,2025-01-01 00:00:07,1,68.13649281615483,0.2749728996173064,5.421684396681394,1074,0,0.0005555555555555556,1
79.51409880436842,7.412389053667981,68.13649281615483,92.72773607954925,79.24116416566959,-0.1342781447839011,-0.576811800411865,0.2997111117373196,0.4017498989375815,0.10173063782064819,0.2155258726852494,0.5157746318045507,0.4253203394744562,-0.020656981998494292,-0.7020803415155417,-0.7124539673947383,5.4284640499229555,0.9261024473515617,3.746301417729621,6.679554605023046,5.421684396681394,-0.10643451661523233,-0.5210063037594432,-0.5288508451834437,2651.4444444444443,1435.574023789013,965.0,4502.0,2228.0,-13.916666666666481,-1.6352138081037495,0.03507398380736489,0.4130401935026528,0.004361819497601178,2025-01-01 00:00:08,1,86.5881832760271,0.2155258726852494,3.746301417729621,4229,0,0.0002777777777777778,1
77.79459004002581,8.85470387874331,62.31901116094242,92.72773607954925,78.08599332386879,-1.0355707040297104,-0.518114349259597,-0.07970739025377277,0.4459350572018025,0.16947714377075895,0.2155258726852494,0.8436014815797916,0.43628264499090785,0.00907773578157921,1.3041755630035583,1.0942152404516636,5.295584075141467,0.9689893839997552,3.746301417729621,6.679554605023046,5.404997516229727,-0.14988690741916294,-1.0313031126885845,-0.2732164104364997,2517.8,1417.9193520397725,965.0,4502.0,2219.5,-83.0181818181818,-1.6102787453770857,0.2331237857312149,0.4740340992757799,0.006263411263303247,2025-01-01 00:00:09,1,62.31901116094242,0.8436014815797916,4.0996643021080725,1315,1,0.0011111111111111111,1
78.88586349762626,9.14684962454857,62.31901116094242,92.72773607954925,79.24116416566959,-0.23104129922205616,-0.7231769089450508,-0.20503924644453111,0.4559950109513535,0.16420560708605297,0.2155258726852494,0.8436014815797916,0.4472449505073595,0.011838278710959915,1.1140911253646424,0.9163596219673436,5.347145606253584,0.9350352346680236,3.746301417729621,6.679554605023046,5.421684396681394,-0.08663441500831381,-0.8843110170636463,-0.4225868528878433,2302.2727272727275,1523.29177053571,147.0,4502.0,2211.0,-170.02727272727265,-1.4262006757816301,0.2214183388473721,0.48212416018007487,0.013378105121568938,2025-01-01 00:00:10,1,89.79859807363079,0.5565945484468635,5.86276091737475,147,0,0.0008333333333333334,1
77.61870357407832,9.763569691947694,62.31901116094242,92.72773607954925,78.08599332386879,-0.7625671179621659,-1.001328554031391,-0.10215497572143824,0.4649579157512191,0.15961284336241527,0.2155258726852494,0.8436014815797916,0.465213671714374,0.013243093531445602,0.9772618142290463,0.7561973700337763,5.208207031612305,1.0131421570265768,3.67988271055823,6.679554605023046,5.404997516229727,-0.1307673536869857,-1.179223059642681,-0.2912588717677943,2348.0,1461.0142180877451,147.0,4502.0,2219.5,-109.68531468531474,-1.3452320926485348,0.13412363510659173,0.4894273199758739,0.02275295417848202,2025-01-01 00:00:11,1,63.67994441505107,0.5635498685497408,3.67988271055823,2851,0,0.0005555555555555556,1
